Plant_ID,Height_cm,Leaf_Count,New_Growth_Count,Watering_Amount_ml,Watering_Frequency_days,Room_Temperature_C,Humidity_%,Fertilizer_Amount_ml,Soil_Moisture_%,Health_Notes_Dark green color,Health_Notes_Leaf drop,Health_Notes_New bud,Health_Notes_Strong stem,Health_Notes_Wilting,Health_Notes_Yellowing leaves,Sunlight_Exposure_6h full sun,Sunlight_Exposure_Filtered sunlight through curtain,Sunlight_Exposure_Indirect light all day,Sunlight_Exposure_Low light corner,Fertilizer_Type_Compost,Fertilizer_Type_Liquid feed,Fertilizer_Type_Organic,Pest_Presence_Fungus gnats,Pest_Presence_Spider mites,Pest_Presence_Whiteflies,Pest_Severity_Low,Pest_Severity_Moderate,Soil_Type_Clay,Soil_Type_Loamy,Soil_Type_Peaty,Soil_Type_Sandy,Soil_Type_Silty,target
-1.1049921280117534,1.8361794750470182,-0.23851374435058562,1.575512625040252,-1.3205876195341535,-0.24158763724916307,-1.6606117713883257,0.179988756439264,0.5827140022142989,-1.649734611991774,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4
-1.4511676067121773,1.1764530600727943,-1.1806351835234057,1.575512625040252,-1.1598706027291548,1.4677588527213306,-1.3441601036948418,-1.6666193822904134,1.1087241143413065,-1.3946426903926246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.9720607441907904,-1.0861500147952623,-0.002983384557380617,1.575512625040252,-1.4170178296171527,-0.24158763724916307,1.1558080710836818,-0.9376951170023825,0.0917712308957585,-0.9671913623075636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2
0.2797097867899425,1.0060157569299613,0.5465874549600978,0.8721587745758539,0.7446260464100799,-0.811369800572661,0.0482272341564881,-0.8405052149639785,-1.4862591054852643,-1.4153258191709341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2
0.6258852654903665,-2.042705440860937,1.7242392539261227,1.2238356998080528,-1.6580933548246508,1.4677588527213306,-0.8694826021546159,-0.03521745521720176,-1.1355856974005927,0.9494452378157746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3
1.4913239622414263,2.0698126321641603,0.860627934684371,-0.5345489263529425,1.0901676325408272,0.32819452607433486,-0.1416437664596027,0.4021371039556164,-0.11863281395504455,-0.31222561766109913,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4
-0.9319043886615413,1.7796862116457424,-1.494675663247679,-1.5895797020495397,0.4392637144805823,1.4677588527213306,-0.8378374353852671,-0.8335630791040924,0.9684547511074378,-0.7327825694867236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5
0.45279752614015445,-0.5690930277327355,1.4887088941329178,1.575512625040252,0.6562316871673306,0.8979766893978327,1.6621307393932554,-0.9168687094227247,-1.4862591054852643,-0.4570075191092648,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2
1.6644117015916382,-0.9300754057374995,1.2531785343397128,-1.5895797020495397,0.8490921073333291,-0.24158763724916307,0.39632406861931974,0.7978388479691189,0.4775119797888974,-1.0843957587179835,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
1.6644117015916382,0.684291409424389,0.23254697523582438,0.5204818493436548,-0.5009308338286601,0.8979766893978327,-0.2682244335369958,1.3393254450402272,0.8632527286820363,0.6736701874383159,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.6258852654903665,0.2112800175560778,-0.4740441041437906,1.575512625040252,-0.09913829181616336,0.32819452607433486,0.9975822372369398,-0.23653939515389633,-0.8901143117413224,1.6595659925377306,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.1451484835410024,0.8968592818834284,-0.3955339842127223,0.1688049241114557,-0.645576148953159,0.32819452607433486,-0.3631599338450412,0.4507320549748186,-1.0303836749751911,1.6181997349811121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4
-1.2780798673619653,-0.45036142329615547,-0.552554224074859,0.1688049241114557,0.6562316871673306,0.32819452607433486,-0.996063269232009,-1.7152143333096153,0.19697325332116003,-0.7189938169678507,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4
-0.7588166493113293,0.0188199168161375,-0.4740441041437906,-0.8862258515851416,-1.2000498569304046,-0.24158763724916307,-0.2365792667676481,0.5756905004527665,-1.4511917646767971,1.3768965659008359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4
-1.6242553460623892,0.479383640477388,0.7036076948222344,-0.8862258515851416,0.7044467922088302,-1.381151963896159,-0.6796116015385252,-0.04215959107708786,1.775003589702183,-0.677627559411232,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-1.2780798673619653,0.6756737929733473,-0.08149350448844896,0.5204818493436548,-1.6661292056649009,-1.381151963896159,0.14316273446453237,0.45767419083470423,-1.1005183565921255,-0.884458847194326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4
0.45279752614015445,0.15957431884982523,0.7036076948222344,0.5204818493436548,-0.3161062645029116,0.32819452607433486,0.36467890184997204,-1.527776665092693,-0.5394409036566506,-0.16744371621293344,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5
0.2797097867899425,1.3095473585944446,-1.1021250635923372,0.5204818493436548,0.44729956532083226,-0.811369800572661,1.1558080710836818,1.061640010644787,1.2489934775751752,-0.1812324687318061,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
-0.23955343126069342,0.8250458114580774,0.07552673537368772,1.2238356998080528,1.1705261409433265,-1.381151963896159,0.14316273446453237,-0.9168687094227247,0.8983200694905035,1.1355933968205594,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5
1.4913239622414263,1.3258250785575243,0.7036076948222344,-0.8862258515851416,1.0580242291798274,-0.811369800572661,0.8077112366208491,-0.4448034709504765,-0.3290368588058476,-0.0916055773591322,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-1.4511676067121773,0.11265618483859575,-0.6310643440059273,1.2238356998080528,-1.6982726090259006,-0.24158763724916307,-0.5213857676917831,-0.48645628610979214,-0.9953163341667239,-1.6290514832134644,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4
0.2797097867899425,0.8872841524933814,1.4887088941329178,-1.5895797020495397,0.3267618027170832,-1.381151963896159,-0.0467082661515573,1.061640010644787,0.16190591251269285,-1.4497977004681164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
-0.4126411706109054,1.3267825914965288,-0.6310643440059273,0.1688049241114557,-0.7902214640776578,-1.381151963896159,-0.29986960030634463,1.6031266077158952,1.1437914551497737,0.30137386942874667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2
1.1451484835410024,0.3309691349316627,1.1746684144086443,-0.8862258515851416,0.8892713615345788,0.32819452607433486,0.14316273446453237,-1.5763716161118952,1.3191281591921096,-0.574211915519685,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3
0.9720607441907904,0.7494022892767073,1.2531785343397128,0.5204818493436548,-1.4009461279366529,0.32819452607433486,1.0608725707756363,1.096350689944217,-1.3109224014429284,0.30137386942874667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
0.6258852654903665,0.4267204288321306,-0.31702386428165397,-1.2379027768173405,1.7089281472400721,0.32819452607433486,1.1241629043143329,1.3879203960594293,-1.205720379017527,-1.4084314429114975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.9319043886615413,1.3813608290197956,-1.494675663247679,-0.5345489263529425,-0.20360435273941252,0.32819452607433486,0.681130569543456,0.22858370745846626,1.599666885659847,-0.5121625291847566,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4
-1.6242553460623892,0.5138541062815564,-0.788084583868064,0.8721587745758539,-1.3446951720549034,1.4677588527213306,-0.2365792667676481,1.0755242823645592,-0.609575585273585,-0.03645056728364016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
0.7989730048405784,-0.4407862939061085,-1.6516959031098157,0.1688049241114557,-0.5812893422311595,-0.811369800572661,1.6621307393932554,1.429573211218745,-0.6797102668905193,1.1562765255988687,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5
1.6644117015916382,-1.157963485220613,-1.1021250635923372,-0.18287200112074337,0.8812355106943288,0.32819452607433486,-1.7239021049270222,0.13139380542006227,1.5295322040429127,-0.015767438505330952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-1.1049921280117534,-0.7289976885465171,-1.6516959031098157,-1.5895797020495397,1.210705395144576,-1.381151963896159,0.39632406861931974,0.1661044847194923,-1.6966631503360674,0.38410638454198404,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2
0.45279752614015445,-1.4576650351290779,0.5465874549600978,0.8721587745758539,0.22229574179383405,1.4677588527213306,-0.553030934461132,-0.5419933729888805,0.8983200694905035,-1.5532133443596634,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
1.3182362228912143,-2.2591033650759944,1.1746684144086443,-1.2379027768173405,0.6642675380075805,0.8979766893978327,-0.996063269232009,-1.1598434645187348,-0.2939695179973804,-0.20191559751011554,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1.4913239622414263,-1.4050018234838204,-0.4740441041437906,0.5204818493436548,0.8249845548125793,0.32819452607433486,-1.312514936925493,-0.18100230827480798,0.30217527574656156,-1.1464451450529116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
-0.4126411706109054,-0.7672982061067041,-0.002983384557380617,0.1688049241114557,0.9133789140553286,1.4677588527213306,0.965937070467591,-0.6877782260464866,-0.3991715404227819,0.05317632408903373,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3
-0.23955343126069342,-0.8946474269943266,0.07552673537368772,1.575512625040252,1.2990997543873255,-0.24158763724916307,-1.0593536027707056,1.5753580642763518,1.775003589702183,1.438945952235764,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.9720607441907904,-0.21098318854498568,-0.23851374435058562,0.1688049241114557,-0.6857554031544086,0.32819452607433486,-0.0467082661515573,-0.8335630791040924,0.44244463898043024,-1.1809170263500939,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1.4913239622414263,-1.0555096007471128,1.2531785343397128,0.5204818493436548,-0.4446798779469106,1.4677588527213306,0.14316273446453237,-1.1529013286588488,1.389262840809044,1.604410982462239,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2
-1.2780798673619653,2.0717276580421693,-0.9451048237302007,-1.5895797020495397,0.5196222228830817,0.32819452607433486,-0.553030934461132,0.7353596252301444,-1.4511917646767971,-1.063712629939674,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.6258852654903665,1.3574230055446785,-0.9451048237302007,0.5204818493436548,-0.6777195523141587,-0.24158763724916307,0.3013885683112743,-0.39620851993127426,-0.0484981323381102,-0.2777537363639168,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.1451484835410024,1.4263639371530155,-0.3955339842127223,-0.18287200112074337,1.0258808258188277,-0.24158763724916307,-0.8378374353852671,0.20775729987880845,-1.5213264462937315,-1.6152627306945915,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2
-0.7588166493113293,-0.25311375786119167,-0.08149350448844896,0.5204818493436548,-0.41253647458591086,-1.381151963896159,-0.8061922686159194,1.3809782601995428,-0.819979630124388,-1.6979952458078291,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4
1.3182362228912143,1.8955452772653087,0.23254697523582438,-0.5345489263529425,1.2990997543873255,0.32819452607433486,-1.8504827720044155,0.06891458268108833,-0.7498449485074536,-1.4842695817652987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
0.2797097867899425,1.9003328419603318,0.07552673537368772,-1.5895797020495397,1.4196375169910744,-1.381151963896159,-2.515031274160732,-0.3406714330521864,1.4944648632344455,1.5906222299433659,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4
-1.1049921280117534,-0.11618940758352227,-0.7095744639369956,1.2238356998080528,-0.2196760544199124,-0.811369800572661,-0.17328893322895153,0.4368477832550464,1.1087241143413065,-1.6704177407700833,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.3182362228912143,-0.4618515785642117,1.7242392539261227,-1.5895797020495397,1.3312431577483252,-1.381151963896159,1.7570662397013008,1.1032928258041026,-0.11863281395504455,-1.194705778868967,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
-0.9319043886615413,0.08871836136347877,-1.4161655433166107,1.2238356998080528,-1.2321932602914043,-0.811369800572661,0.5229047356967139,-1.604140159551439,-0.9602489933582568,1.4734178335329462,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5
1.1451484835410024,1.8151141903889152,1.1746684144086443,0.1688049241114557,-0.766113911556908,0.32819452607433486,0.33303373508062317,0.013377495801999985,0.6528486838312333,-1.67731211702952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.23955343126069342,0.4717235369653504,-0.6310643440059273,-0.18287200112074337,1.0419525274993275,0.8979766893978327,0.8393564033901979,0.867260206567979,0.8281853878735692,0.8873958514808464,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
-0.06646569191048146,-0.036715833646134066,-1.259145303454474,-1.2379027768173405,1.2026695443043263,0.8979766893978327,0.39632406861931974,0.48544273427424867,-1.4511917646767971,0.8115577126270452,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5
0.10662204743973051,1.2003908835479111,-0.9451048237302007,0.8721587745758539,-0.23574775610041226,-1.381151963896159,0.01658206738713926,0.179988756439264,-0.609575585273585,0.3427401269853656,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4
-0.5857289099611174,-0.955928255090626,0.9391380546154394,-0.18287200112074337,-0.8786158233204071,0.32819452607433486,0.965937070467591,1.4434574829385172,-0.0484981323381102,0.5771489198062054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5
-1.1049921280117534,-0.7337852532415405,1.331688654270781,-1.5895797020495397,0.3026542501963334,1.4677588527213306,-0.7429019350772217,-0.5142248295493366,-1.3810570830598627,-1.1671282738312212,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2
0.6258852654903665,1.1371950295736026,1.331688654270781,1.2238356998080528,-1.4250536804574028,0.32819452607433486,0.4596144021580163,1.2213091354221648,-1.1355856974005927,-0.7396769457461602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4
1.3182362228912143,1.7308530517565033,0.15403685530475605,-0.8862258515851416,0.8249845548125793,1.4677588527213306,0.681130569543456,0.9227972934470668,1.6698015672767814,-0.6638388068923589,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5
1.3182362228912143,-1.6750204722831399,-0.552554224074859,-1.5895797020495397,-0.8223648674386576,-0.811369800572661,-1.8188376052350677,0.7353596252301444,-1.5914611279106659,-1.0499238774208013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.23955343126069342,-0.8754971682142331,0.9391380546154394,0.5204818493436548,0.5598014770843314,-0.811369800572661,0.0482272341564881,-0.29207648203298414,-0.9953163341667239,0.21174697805607232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-1.4511676067121773,-1.3935116682157644,0.07552673537368772,-1.5895797020495397,-1.3527310228951532,-0.811369800572661,-1.2175794366174475,-0.9793479321616986,-0.2939695179973804,-0.9602969860481271,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5
